"","date","ATMP","WTMP"
"1597",1992-05-15,25.2,24.9
"1598",1992-05-16,25.7,25.7
"1599",1992-05-17,25.7,25.6
"1600",1992-05-18,25.8,25.6
"1601",1992-05-19,25.4,25.9
"1602",1992-05-20,25.2,25.7
"1603",1992-05-21,24.9,25.7
"1604",1992-05-22,24.8,25.8
"1605",1992-05-23,24.8,25.9
"1606",1992-05-24,23,26.1
"1607",1992-05-25,23.4,26.6
"1608",1992-05-26,25.7,26.5
"1609",1992-05-27,25.1,26.7
"1610",1992-05-28,25.8,26.9
"1611",1992-05-29,26.2,26.7
"1612",1992-05-30,26.5,26.8
"1613",1992-05-31,26.5,26.5
"1614",1992-06-01,26.8,27.2
"1615",1992-06-02,27.1,27.5
"1616",1992-06-03,27.4,27.3
"1617",1992-06-04,26.6,27.2
"1618",1992-06-05,25.2,27.4
"1619",1992-06-06,27.1,27.2
"1620",1992-06-07,26,26.5
"1621",1992-06-08,26.7,26.8
"1622",1992-06-09,26,27
"1623",1992-06-10,26.8,27.5
"1624",1992-06-11,27.6,27.8
"1625",1992-06-12,27.9,28.1
"1626",1992-06-13,28.1,28.5
"1627",1992-06-14,27.9,28.2
"1628",1992-06-15,26.1,28.5
"1629",1992-06-16,25.1,28.3
"1630",1992-06-17,26.6,28.3
"1631",1992-06-18,26,28.3
"1632",1992-06-19,25.6,28.8
"1633",1992-06-20,27.7,28.5
"1634",1992-06-21,28.2,28.7
"1635",1992-06-22,27.8,28.8
"1636",1992-06-23,28.1,28.7
"1637",1992-06-24,27.7,28.3
"1638",1992-06-25,27.4,27.9
"1639",1992-06-26,28.4,28.3
"1640",1992-06-27,27.7,28.4
"1641",1992-06-28,27.1,28.4
"1642",1992-06-29,28.3,28.5
"1643",1992-07-01,28.7,29
"1644",1992-07-02,28.3,29.1
"1645",1992-07-03,27.8,29.1
"1646",1992-07-04,28.4,29.3
"1647",1992-07-05,28.8,29.3
"1648",1992-07-06,25.2,29.3
"1649",1992-07-07,28.7,29.3
"1650",1992-07-08,29.2,29.7
"1651",1992-07-09,28.6,29.5
"1652",1992-07-10,28.5,29.5
"1653",1992-07-11,28.6,29.5
"1654",1992-07-12,28.4,29.3
"1655",1992-07-13,26.9,29.2
"1656",1992-07-14,28.6,29.1
"1657",1992-07-15,28.6,29.3
"1658",1992-07-16,28.4,29.3
"1659",1992-07-17,28.5,29.3
"1660",1992-07-18,28,29.2
"1661",1992-07-19,28.3,29.1
"1662",1992-07-20,27.1,29.1
"1663",1992-07-21,27.8,29.2
"1664",1992-07-22,28.4,29
"1665",1992-07-23,28.4,29.1
"1666",1992-07-24,26.2,28.8
"1667",1992-07-25,28.2,28.9
"1668",1992-07-26,28.2,29
"1669",1992-07-27,28.2,29.1
"1670",1992-07-28,28.4,29.2
"1671",1992-07-29,28.3,29
"1672",1992-07-30,28.5,29.3
